row_number,record_key,reason,payment_id,booking_id,payment_time,payment_method,payment_status,amount,currency,refund_amount,created_at,updated_at
74051,PAY-6C17080A-7836-59BD-92A8-8BEE3BF27C49,Payment references a booking that failed booking DQ or is missing,PAY-6c17080a-7836-59bd-92a8-8bee3bf27c49,BKG-6c17080a-7836-59bd-92a8-8bee3bf27c49,2026-02-19 19:54:00,BANK_TRANSFER,PAID,93.1,USD,0,2026-02-19 19:09:00,2026-02-22 16:09:00
75400,PAY-10704EA3-4437-5D47-B03E-7A8BD8024252,Payment references a booking that failed booking DQ or is missing,PAY-10704ea3-4437-5d47-b03e-7a8bd8024252,BKG-10704ea3-4437-5d47-b03e-7a8bd8024252,2026-03-07 15:35:00,CREDIT_CARD,FAILED,0,USD,0,2026-03-07 13:44:00,2026-03-08 19:44:00
75785,PAY-ED447DB9-5093-5AD4-B3F5-FD179949382B,Payment references a booking that failed booking DQ or is missing,PAY-ed447db9-5093-5ad4-b3f5-fd179949382b, BKG-ed447db9-5093-5ad4-b3f5-fd179949382b ,2026-03-01 13:25:00,CREDIT_CARD,PAID,257.68,USD,0,2026-03-01 12:25:00,2026-03-03 08:25:00
75850,PAY-D9ACC699-7C24-5CED-B9B0-3C127B15E46F,Payment references a booking that failed booking DQ or is missing,PAY-d9acc699-7c24-5ced-b9b0-3c127b15e46f,BKG-d9acc699-7c24-5ced-b9b0-3c127b15e46f,2026-03-17 10:43:00,DEBIT_CARD,PAID,134.81,USD,0,2026-03-17 08:27:00,2026-03-18 21:27:00
76137,PAY-4FE346EB-5847-5848-AC57-AFA673A250A3,Payment references a booking that failed booking DQ or is missing,Pay-4Fe346Eb-5847-5848-Ac57-Afa673A250A3,BKG-4fe346eb-5847-5848-ac57-afa673a250a3,2026-01-28 06:31:00,CREDIT_CARD,PAID,187.35,USD,0,2026-01-28 03:57:00,2026-01-31 03:57:00
78171,PAY-AA5A8DAA-DFFC-53E6-82FA-5B6ADB694334,Payment references a booking that failed booking DQ or is missing,PAY-aa5a8daa-dffc-53e6-82fa-5b6adb694334,BKG-aa5a8daa-dffc-53e6-82fa-5b6adb694334,2026-01-20 16:35:00,DEBIT_CARD,FAILED,0,USD,0,2026-01-20 15:17:00,2026-01-23 11:17:00
79462,PAY-B589F7D7-7A41-59D1-A12A-936BEFC2F511,Payment references a booking that failed booking DQ or is missing,PAY-b589f7d7-7a41-59d1-a12a-936befc2f511,BKG-b589f7d7-7a41-59d1-a12a-936befc2f511,2026-04-03 01:19:00, PAYPAL ,PAID,84.25,USD,0,2026-04-03 00:22:00,2026-04-04 18:22:00
79651,PAY-CBA7ECB4-D0C2-5ED9-BF36-2500992B6B0B,Payment references a booking that failed booking DQ or is missing,PAY-cba7ecb4-d0c2-5ed9-bf36-2500992b6b0b,BKG-cba7ecb4-d0c2-5ed9-bf36-2500992b6b0b,2026-03-02 16:13:00,CREDIT_CARD,PAID,104.39,USD,0,2026-03-02 13:57:00,2026-03-04 23:57:00
80309,PAY-FE3A3377-C001-5E76-8DD1-2C1022819BF9,Payment references a booking that failed booking DQ or is missing,PAY-fe3a3377-c001-5e76-8dd1-2c1022819bf9,BKG-fe3a3377-c001-5e76-8dd1-2c1022819bf9,2026-03-21 10:11:00,CREDIT_CARD,PAID,125.06,USD,0,2026-03-21 07:54:00,2026-03-23 19:54:00
80310,PAY-FE3A3377-C001-5E76-8DD1-2C1022819BF9,Payment references a booking that failed booking DQ or is missing,PAY-fe3a3377-c001-5e76-8dd1-2c1022819bf9,BKG-fe3a3377-c001-5e76-8dd1-2c1022819bf9,2026-03-21 10:11:00,CREDIT_CARD,paid,126.06,USD,0,2026-03-21 07:54:00,2026-03-25 00:54:00
80602,PAY-F0CFF341-2121-5EB0-B42A-FF0AFC75BD83,Payment references a booking that failed booking DQ or is missing,PAY-f0cff341-2121-5eb0-b42a-ff0afc75bd83,BKG-f0cff341-2121-5eb0-b42a-ff0afc75bd83,2026-03-18 20:49:00,DEBIT_CARD,PAID,106.73,USD,0,2026-03-18 19:31:00,2026-03-18 19:31:00
81129,PAY-F121030C-F3C9-5D10-991E-CE5999257988,Payment references a booking that failed booking DQ or is missing,PAY-f121030c-f3c9-5d10-991e-ce5999257988,BKG-f121030c-f3c9-5d10-991e-ce5999257988,2026-02-28 13:28:00,CREDIT_CARD,FAILED,0,USD,0,2026-02-28 11:34:00,2026-03-03 08:34:00
81867,PAY-458D6969-05A0-5DBD-908B-DB46B5DB649E,Payment references a booking that failed booking DQ or is missing,PAY-458d6969-05a0-5dbd-908b-db46b5db649e,BKG-458d6969-05a0-5dbd-908b-db46b5db649e,2026-01-30 19:26:00,CREDIT_CARD,PAID,134.71,USD,0,2026-01-30 18:35:00,2026-02-01 07:35:00
81870,PAY-49051901-4CCA-5389-A47A-65EC81F0378E,Payment references a booking that failed booking DQ or is missing,PAY-49051901-4cca-5389-a47a-65ec81f0378e,BKG-49051901-4cca-5389-a47a-65ec81f0378e,2026-03-22 02:31:00,DEBIT_CARD,PAID,109.58,USD,0,2026-03-22 00:45:00,2026-03-22 20:45:00
82607,PAY-C8BA4DBB-9DDF-56DB-9C7E-111760C39B18,Payment references a booking that failed booking DQ or is missing,PAY-c8ba4dbb-9ddf-56db-9c7e-111760c39b18,BKG-c8ba4dbb-9ddf-56db-9c7e-111760c39b18,2026-01-27 06:22:00,credit_card,PAID,254.61, USD ,0,2026-01-27 05:06:00,2026-01-27 20:06:00
83592,PAY-864FF11D-9828-566F-89F7-0081D9BCB1DB,Payment references a booking that failed booking DQ or is missing,PAY-864ff11d-9828-566f-89f7-0081d9bcb1db,BKG-864ff11d-9828-566f-89f7-0081d9bcb1db,2026-03-31 22:41:00,CREDIT_CARD,PAID,360.61,USD,0,2026-03-31 20:15:00,2026-04-03 01:15:00
83651,PAY-F1A4CD16-5451-5152-88D5-D75FCD46F0FC,Payment references a booking that failed booking DQ or is missing,PAY-f1a4cd16-5451-5152-88d5-d75fcd46f0fc,BKG-f1a4cd16-5451-5152-88d5-d75fcd46f0fc,2026-01-30 01:10:00,CREDIT_CARD,PAID,400.83,USD,0,2026-01-29 22:40:00,2026-01-30 15:40:00
83745,PAY-EF481511-DA0E-5597-943C-9EC9C00A5BA4,Payment references a booking that failed booking DQ or is missing,PAY-ef481511-da0e-5597-943c-9ec9c00a5ba4,BKG-ef481511-da0e-5597-943c-9ec9c00a5ba4,2026-04-25 22:27:00,PAYPAL,PAID,404.73,USD,0,2026-04-25 21:00:00,2026-04-25 21:00:00
83920,PAY-E2519C4F-77D6-56E5-9958-6ACCECB2BE52,Payment references a booking that failed booking DQ or is missing,PAY-e2519c4f-77d6-56e5-9958-6accecb2be52,BKG-e2519c4f-77d6-56e5-9958-6accecb2be52,2026-04-12 03:48:00,CREDIT_CARD,PAID,292.05,USD,0,2026-04-12 01:45:00,2026-04-14 08:45:00
84263,PAY-699AF7BA-EC43-559E-A15E-F9CE60A7480B,Payment references a booking that failed booking DQ or is missing,PAY-699af7ba-ec43-559e-a15e-f9ce60a7480b,BKG-699af7ba-ec43-559e-a15e-f9ce60a7480b,2026-01-18 12:16:00,BANK_TRANSFER,PAID,96.95,USD,0,2026-01-18 12:04:00,2026-01-21 00:04:00
84480,PAY-6A835AC5-BB4E-5F2D-8AD3-0C043E46A461,Payment references a booking that failed booking DQ or is missing,PAY-6a835ac5-bb4e-5f2d-8ad3-0c043e46a461,BKG-6a835ac5-bb4e-5f2d-8ad3-0c043e46a461,2026-02-14 10:27:00,CREDIT_CARD, paid ,101.85,USD,0,2026-02-14 09:43:00,2026-02-15 20:43:00
84655,PAY-5EF311AA-F3D7-5BB0-9C02-75AF1C5FA4C8,Payment references a booking that failed booking DQ or is missing,PAY-5ef311aa-f3d7-5bb0-9c02-75af1c5fa4c8,BKG-5ef311aa-f3d7-5bb0-9c02-75af1c5fa4c8,2026-01-19 23:05:00,DEBIT_CARD,PAID,110.88,USD,0,2026-01-19 21:25:00,2026-01-20 16:25:00
84713,PAY-08A066C6-6EB3-5489-AA93-DBE74FAF8CA8,Payment references a booking that failed booking DQ or is missing,PAY-08a066c6-6eb3-5489-aa93-dbe74faf8ca8,BKG-08a066c6-6eb3-5489-aa93-dbe74faf8ca8,2026-01-13 09:07:00,DEBIT_CARD,PAID,113.31,USD,0,2026-01-13 07:49:00,2026-01-14 08:49:00
84935,PAY-54BD21D7-3D47-5861-B989-A54D763B1E07,Payment references a booking that failed booking DQ or is missing,PAY-54bd21d7-3d47-5861-b989-a54d763b1e07,BKG-54bd21d7-3d47-5861-b989-a54d763b1e07,2026-04-08 04:51:00,CREDIT_CARD,PAID,82.55,USD,0,2026-04-08 03:22:00,2026-04-09 17:22:00
85186,PAY-562004F7-2E1F-53F5-8CD6-652AE29067ED,Payment references a booking that failed booking DQ or is missing,PAY-562004f7-2e1f-53f5-8cd6-652ae29067ed,BKG-562004f7-2e1f-53f5-8cd6-652ae29067ed,2026-02-04 10:43:00,CREDIT_CARD,REFUNDED,252.12,USD,252.12,2026-02-04 10:41:00,2026-02-06 10:41:00
85246,PAY-F5D79367-9EBB-5129-8F41-650D401329B1,Payment references a booking that failed booking DQ or is missing,PAY-f5d79367-9ebb-5129-8f41-650d401329b1,BKG-f5d79367-9ebb-5129-8f41-650d401329b1,2026-01-24 10:05:00,CREDIT_CARD,FAILED,0,USD,0,2026-01-24 08:49:00,2026-01-24 15:49:00
85513,PAY-A7EC15C9-D6B0-506B-85BC-7E10638B0F48,Payment references a booking that failed booking DQ or is missing,PAY-a7ec15c9-d6b0-506b-85bc-7e10638b0f48,BKG-a7ec15c9-d6b0-506b-85bc-7e10638b0f48,2026-01-22 16:37:00,CREDIT_CARD,PAID,312.33,USD,0,2026-01-22 15:14:00,2026-01-24 12:14:00
85976,PAY-DAA92784-8341-5BF7-8532-99EECF08FFB1,Payment references a booking that failed booking DQ or is missing,PAY-daa92784-8341-5bf7-8532-99eecf08ffb1,BKG-daa92784-8341-5bf7-8532-99eecf08ffb1,2026-04-16 02:03:00,CREDIT_CARD,PAID,232.05,USD,0,2026-04-16 00:13:00,2026-04-17 01:13:00
86919,PAY-3FA2C44B-163E-5EB4-A321-B561A3829B7D,Payment references a booking that failed booking DQ or is missing,PAY-3fa2c44b-163e-5eb4-a321-b561a3829b7d,BKG-3fa2c44b-163e-5eb4-a321-b561a3829b7d,2026-02-19 15:08:00,CREDIT_CARD,PAID,132.52,USD,0,2026-02-19 12:41:00,2026-02-20 13:41:00
87702,PAY-64B4D15D-4F23-5B70-AA4E-E237D45D625A,Payment references a booking that failed booking DQ or is missing,Pay-64B4D15D-4F23-5B70-Aa4E-E237D45D625A,BKG-64b4d15d-4f23-5b70-aa4e-e237d45d625a,2026-04-06 10:19:00,DEBIT_CARD,REFUNDED,127.48,USD,127.48,2026-04-06 08:09:00,2026-04-08 20:09:00
87850,PAY-12EF0E21-0B76-55F9-92B4-6A11C0013CC0,Payment references a booking that failed booking DQ or is missing,PAY-12ef0e21-0b76-55f9-92b4-6a11c0013cc0,BKG-12ef0e21-0b76-55f9-92b4-6a11c0013cc0,2026-02-07 18:05:00,DEBIT_CARD,REFUNDED,102.64,USD,102.64,2026-02-07 15:36:00,2026-02-10 02:36:00
88207,PAY-1DA5F7AC-C7CD-58DC-ABE4-EFC9BBCE424C,Payment references a booking that failed booking DQ or is missing,PAY-1da5f7ac-c7cd-58dc-abe4-efc9bbce424c,BKG-1da5f7ac-c7cd-58dc-abe4-efc9bbce424c,2026-04-13 12:16:00,CREDIT_CARD,PAID,164.5,USD,0,2026-04-13 11:34:00,2026-04-13 19:34:00
90677,PAY-BDDD1B09-1293-53FB-B100-7DBE7CDEE783,Payment references a booking that failed booking DQ or is missing,PAY-bddd1b09-1293-53fb-b100-7dbe7cdee783,BKG-bddd1b09-1293-53fb-b100-7dbe7cdee783,2026-03-30 22:17:00,CREDIT_CARD,PAID,109.33,USD,0,2026-03-30 19:54:00,2026-04-02 17:54:00
90747,PAY-D8E78054-7C90-5455-93D1-35EF5C796A88,Payment references a booking that failed booking DQ or is missing,PAY-d8e78054-7c90-5455-93d1-35ef5c796a88,BKG-d8e78054-7c90-5455-93d1-35ef5c796a88,2026-01-28 05:11:00,BANK_TRANSFER,PAID,173.64,USD,0,2026-01-28 03:11:00,2026-01-28 22:11:00
91480,PAY-1A8C11EB-E73F-5ACA-AE6A-235C00B65839,Payment references a booking that failed booking DQ or is missing,PAY-1a8c11eb-e73f-5aca-ae6a-235c00b65839,BKG-1a8c11eb-e73f-5aca-ae6a-235c00b65839,2026-02-09 07:55:00,CREDIT_CARD,PAID,105.93,USD,0,2026-02-09 07:29:00,2026-02-11 00:29:00
92277,PAY-CA006F5E-4F87-5863-A9D4-22A0223B472A,Payment references a booking that failed booking DQ or is missing,pay-ca006f5e-4f87-5863-a9d4-22a0223b472a,BKG-ca006f5e-4f87-5863-a9d4-22a0223b472a,2026-03-08 18:45:00,Debit_Card,PAID,124.05,USD,0,2026-03-08 17:44:00,2026-03-09 07:44:00
93389,PAY-AE5C71D4-5111-58B9-AC91-BDD1B9274F47,Payment references a booking that failed booking DQ or is missing,PAY-ae5c71d4-5111-58b9-ac91-bdd1b9274f47,BKG-ae5c71d4-5111-58b9-ac91-bdd1b9274f47,2026-03-28 19:42:00,BANK_TRANSFER,PAID,145.36,USD,0,2026-03-28 18:54:00,2026-03-31 13:54:00
94100,PAY-B7D9E9B7-97D6-507A-913B-422626A6E0AE,Payment references a booking that failed booking DQ or is missing,PAY-b7d9e9b7-97d6-507a-913b-422626a6e0ae,BKG-b7d9e9b7-97d6-507a-913b-422626a6e0ae,2026-02-04 12:59:00,CREDIT_CARD,PAID,118.08,USD,0,2026-02-04 10:35:00,2026-02-05 17:35:00
94167,PAY-2D78F767-4055-5C70-AFBB-68C34F8BF4AD,Payment references a booking that failed booking DQ or is missing,PAY-2d78f767-4055-5c70-afbb-68c34f8bf4ad,BKG-2d78f767-4055-5c70-afbb-68c34f8bf4ad,2026-03-13 01:51:00,CREDIT_CARD,REFUNDED,194.74,USD,194.74,2026-03-13 00:17:00,2026-03-13 06:17:00
94259,PAY-B45F4810-1A2E-5EAD-BDEA-3E8441E976CE,Payment references a booking that failed booking DQ or is missing,PAY-b45f4810-1a2e-5ead-bdea-3e8441e976ce,BKG-b45f4810-1a2e-5ead-bdea-3e8441e976ce,2026-03-12 05:03:00,CREDIT_CARD,FAILED,0,USD,0,2026-03-12 04:29:00,2026-03-15 01:29:00
95676,PAY-68771AF7-9410-59D3-ACC7-DC02F6EE6876,Payment references a booking that failed booking DQ or is missing,PAY-68771af7-9410-59d3-acc7-dc02f6ee6876,BKG-68771af7-9410-59d3-acc7-dc02f6ee6876,2026-03-11 19:33:00,DEBIT_CARD,REFUNDED,169.54,USD,169.54,2026-03-11 18:00:00,2026-03-13 09:00:00
95767,PAY-CC02C744-D39E-57C1-8E2C-52CDB501FD19,Payment references a booking that failed booking DQ or is missing,PAY-cc02c744-d39e-57c1-8e2c-52cdb501fd19,BKG-cc02c744-d39e-57c1-8e2c-52cdb501fd19,2026-03-10 12:41:00,CREDIT_CARD,PAID,285.13,USD,0,2026-03-10 11:07:00,2026-03-12 00:07:00
96125,PAY-D6688266-B4C7-5D02-B73B-D0954121CF59,Payment references a booking that failed booking DQ or is missing,PAY-d6688266-b4c7-5d02-b73b-d0954121cf59,BKG-d6688266-b4c7-5d02-b73b-d0954121cf59,2026-02-19 17:42:00,DEBIT_CARD,PAID,158.43,USD,0,2026-02-19 17:12:00,2026-02-21 02:12:00
97762,PAY-3EF83A63-DFE5-5047-8D95-B250E3CBE99A,Payment references a booking that failed booking DQ or is missing,PAY-3ef83a63-dfe5-5047-8d95-b250e3cbe99a,BKG-3ef83a63-dfe5-5047-8d95-b250e3cbe99a,2026-02-09 19:44:00,CREDIT_CARD,PAID,294.05,USD,0,2026-02-09 18:13:00,2026-02-10 17:13:00
97783,PAY-6DCA3DE5-9F0F-5D45-8ACA-CEB18AA314FB,Payment references a booking that failed booking DQ or is missing,PAY-6dca3de5-9f0f-5d45-8aca-ceb18aa314fb,BKG-6dca3de5-9f0f-5d45-8aca-ceb18aa314fb,2026-02-17 06:20:00,CREDIT_CARD,PAID,309.64,USD,0,2026-02-17 03:45:00,2026-02-19 09:45:00
98351,PAY-A327AF58-6BF8-5A24-B608-4AC2303FA762,Payment references a booking that failed booking DQ or is missing,PAY-a327af58-6bf8-5a24-b608-4ac2303fa762,BKG-a327af58-6bf8-5a24-b608-4ac2303fa762,2026-03-28 02:54:00,CREDIT_CARD,PAID,209.27,USD,0,2026-03-28 02:14:00,2026-03-30 08:14:00
98516,PAY-5732FD02-4B5B-51D9-BA2B-441035A85096,Payment references a booking that failed booking DQ or is missing,PAY-5732fd02-4b5b-51d9-ba2b-441035a85096,BKG-5732fd02-4b5b-51d9-ba2b-441035a85096,2026-04-10 19:00:00,CREDIT_CARD,FAILED,0,USD,0,2026-04-10 16:29:00,2026-04-13 00:29:00
98607,PAY-239ACF00-D22C-5472-8483-90844AB51D47,Payment references a booking that failed booking DQ or is missing,PAY-239acf00-d22c-5472-8483-90844ab51d47,BKG-239acf00-d22c-5472-8483-90844ab51d47,2026-01-27 13:13:00,CREDIT_CARD,FAILED,0,USD,0,2026-01-27 12:38:00,2026-01-29 00:38:00
99052,PAY-CF82E01E-995E-5630-B712-10FD6DFF8AC4,Payment references a booking that failed booking DQ or is missing,PAY-cf82e01e-995e-5630-b712-10fd6dff8ac4,BKG-cf82e01e-995e-5630-b712-10fd6dff8ac4,2026-02-21 14:54:00,CREDIT_CARD,PAID,228.83,USD,0,2026-02-21 14:34:00,2026-02-21 22:34:00
99826,PAY-BFFAE370-12EE-5CEA-8FDF-A556A7701173,Payment references a booking that failed booking DQ or is missing,PAY-bffae370-12ee-5cea-8fdf-a556a7701173,BKG-bffae370-12ee-5cea-8fdf-a556a7701173,2026-02-15 09:04:00,DEBIT_CARD,PAID,251.79,USD,0,2026-02-15 06:52:00,2026-02-15 18:52:00
100213,PAY-4061F505-2388-5365-8A01-3038CC609E26,Payment references a booking that failed booking DQ or is missing,PAY-4061f505-2388-5365-8a01-3038cc609e26,BKG-4061f505-2388-5365-8a01-3038cc609e26,2026-01-03 05:30:00,CREDIT_CARD,CHARGEBACK,245.32,USD,245.32,2026-01-03 04:35:00,2026-01-04 21:35:00
100346,PAY-10017DA3-7E05-5B6E-9D1F-27B9072B01AF,Payment references a booking that failed booking DQ or is missing,PAY-10017da3-7e05-5b6e-9d1f-27b9072b01af,BKG-10017da3-7e05-5b6e-9d1f-27b9072b01af,2026-01-20 21:29:00,CREDIT_CARD,PAID,330.92,USD,0,2026-01-20 19:35:00,2026-01-23 04:35:00
100798,PAY-73711107-97A9-5BE6-99E5-34D8348CE01D,Payment references a booking that failed booking DQ or is missing,PAY-73711107-97a9-5be6-99e5-34d8348ce01d,BKG-73711107-97a9-5be6-99e5-34d8348ce01d,2026-01-19 01:22:00,paypal,PAID,313.93,USD,0,2026-01-18 22:31:00,2026-01-19 19:31:00
101082,PAY-A195D25F-E810-53B4-B9EA-F2629A131027,Payment references a booking that failed booking DQ or is missing,PAY-a195d25f-e810-53b4-b9ea-f2629a131027,BKG-a195d25f-e810-53b4-b9ea-f2629a131027,2026-01-22 01:24:00,DEBIT_CARD,PAID,239.26,USD,0,2026-01-21 23:15:00,2026-01-23 05:15:00
